trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
686,False,"{'a': 0.2, 'e': 0.5034135755936622}",25,0,-29.824564591841195,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
687,False,"{'a': 0.2, 'e': 0.5029101620180685}",25,0,-94.94203447626639,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
688,False,"{'a': 0.2, 'e': 0.5024072518560504}",35,10,-58.39993557808147,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",1
689,False,"{'a': 0.2, 'e': 0.5019048446041944}",20,0,-119.62085640125636,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
690,False,"{'a': 0.2, 'e': 0.5014029397595902}",20,0,-14.779484988851634,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
691,False,"{'a': 0.2, 'e': 0.5009015368198305}",20,0,-69.41275592881755,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
692,False,"{'a': 0.2, 'e': 0.5004006352830107}",20,3,7.268998950032636,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
693,False,"{'a': 0.2, 'e': 0.4999002346477277}",30,22,16.757099599308706,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.2, 'e': 0.49940033441307996}",25,0,-95.47438139265098,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",1
695,False,"{'a': 0.2, 'e': 0.49890093407866687}",20,10,-4.998518025605579,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
696,False,"{'a': 0.2, 'e': 0.4984020331445882}",20,10,19.23521200492348,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.2, 'e': 0.4979036311114436}",25,10,-14.320934275068579,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
698,False,"{'a': 0.2, 'e': 0.4974057274803321}",30,4,-67.84218953123319,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 1}",1
699,False,"{'a': 0.2, 'e': 0.49690832175285177}",20,1,-17.57558694944061,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 0}",1
700,False,"{'a': 0.2, 'e': 0.4964114134310989}",20,0,-31.997260717160252,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
701,False,"{'a': 0.2, 'e': 0.4959150020176678}",20,10,6.941098788221131,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
702,False,"{'a': 0.2, 'e': 0.49541908701565013}",30,8,1.7181093468193829,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
703,False,"{'a': 0.2, 'e': 0.49492366792863446}",20,9,-1.7565705746797922,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
704,False,"{'a': 0.2, 'e': 0.4944287442607058}",30,0,-101.28469995440463,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
705,False,"{'a': 0.2, 'e': 0.4939343155164451}",25,14,-85.2637137992656,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 2}",1
706,False,"{'a': 0.2, 'e': 0.4934403812009287}",35,0,-134.24775449504483,"{0: 27, 1: 2, 2: 2, 3: 1, 4: 3}",0
707,False,"{'a': 0.2, 'e': 0.4929469408197278}",30,22,-0.8592932327685607,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
708,False,"{'a': 0.2, 'e': 0.49245399387890804}",20,5,-25.02753409142812,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
709,False,"{'a': 0.2, 'e': 0.4919615398850291}",20,3,-77.33489208062049,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 2}",1
710,False,"{'a': 0.2, 'e': 0.4914695783451441}",20,13,-34.873826882692555,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
711,False,"{'a': 0.2, 'e': 0.4909781087667989}",30,11,-52.519632362113455,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 1}",1
712,False,"{'a': 0.2, 'e': 0.4904871306580321}",25,7,-26.96907427540451,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
713,False,"{'a': 0.2, 'e': 0.4899966435273741}",25,16,5.452566991732588,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
714,False,"{'a': 0.2, 'e': 0.4895066468838467}",25,13,19.21196203601924,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.2, 'e': 0.48901714023696286}",20,12,2.8609974220800916,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
716,False,"{'a': 0.2, 'e': 0.4885281230967259}",30,16,1.0478166189307612,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
717,False,"{'a': 0.2, 'e': 0.48803959497362914}",20,16,8.68826208243348,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.2, 'e': 0.4875515553786555}",25,17,0.819239077328344,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
719,False,"{'a': 0.2, 'e': 0.48706400382327686}",20,0,-90.25427913320682,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
720,False,"{'a': 0.2, 'e': 0.4865769398194536}",25,15,-7.156425017526335,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
721,False,"{'a': 0.2, 'e': 0.48609036287963414}",30,20,6.210532434222653,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.2, 'e': 0.48560427251675453}",20,14,-30.186773650676148,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
723,False,"{'a': 0.2, 'e': 0.48511866824423777}",30,7,6.429290582117447,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
724,False,"{'a': 0.2, 'e': 0.4846335495759935}",25,6,14.876482597215558,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
725,False,"{'a': 0.2, 'e': 0.4841489160264175}",20,8,-72.99018253156227,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
726,False,"{'a': 0.2, 'e': 0.4836647671103911}",30,3,-54.765802354742306,"{0: 22, 1: 1, 2: 2, 3: 1, 4: 1}",1
727,False,"{'a': 0.2, 'e': 0.4831811023432807}",20,8,-20.275606703639156,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
728,False,"{'a': 0.2, 'e': 0.4826979212409374}",30,0,-0.25017311436701606,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
729,False,"{'a': 0.2, 'e': 0.48221522331969646}",20,10,-4.5683667595866915,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
730,False,"{'a': 0.2, 'e': 0.48173300809637676}",30,21,-12.703868262570314,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
731,False,"{'a': 0.2, 'e': 0.48125127508828036}",20,0,-7.282990998371535,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
732,False,"{'a': 0.2, 'e': 0.48077002381319206}",20,0,-104.91702450490779,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
733,False,"{'a': 0.2, 'e': 0.48028925378937887}",20,6,-0.6254812555810472,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
734,False,"{'a': 0.2, 'e': 0.47980896453558947}",20,0,-49.63940234176023,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
735,False,"{'a': 0.2, 'e': 0.4793291555710539}",20,2,-3.031665057438267,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
736,False,"{'a': 0.2, 'e': 0.47884982641548285}",25,10,17.43125407704847,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.2, 'e': 0.47837097658906735}",25,0,-26.698116186679396,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
738,False,"{'a': 0.2, 'e': 0.47789260561247826}",20,0,-17.765443191552162,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
739,False,"{'a': 0.2, 'e': 0.4774147130068658}",30,12,-26.556760537372362,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
740,False,"{'a': 0.2, 'e': 0.4769372982938589}",25,7,-50.7474173565595,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
741,False,"{'a': 0.2, 'e': 0.47646036099556505}",25,0,-5.802566088906234,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
742,False,"{'a': 0.2, 'e': 0.47598390063456947}",20,3,-21.74575002041149,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
743,False,"{'a': 0.2, 'e': 0.4755079167339349}",20,0,-61.6779065450147,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
744,False,"{'a': 0.2, 'e': 0.47503240881720094}",20,2,-79.23358013592758,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
745,False,"{'a': 0.2, 'e': 0.47455737640838375}",20,4,-14.618215006582808,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
746,False,"{'a': 0.2, 'e': 0.47408281903197536}",25,0,0.6888469009052254,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
747,False,"{'a': 0.2, 'e': 0.47360873621294336}",20,0,-30.85445242133144,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
748,False,"{'a': 0.2, 'e': 0.4731351274767304}",35,0,-84.58131507278257,"{0: 30, 1: 0, 2: 2, 3: 1, 4: 2}",0
749,False,"{'a': 0.2, 'e': 0.4726619923492537}",25,8,-35.34255180623372,"{0: 13, 1: 1, 2: 1, 3: 2, 4: 0}",1
750,False,"{'a': 0.2, 'e': 0.47218933035690447}",20,8,-38.89492343550303,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
751,False,"{'a': 0.2, 'e': 0.47171714102654755}",30,0,-191.3039133360323,"{0: 18, 1: 3, 2: 4, 3: 2, 4: 3}",0
752,False,"{'a': 0.2, 'e': 0.471245423885521}",30,11,-88.42043124547783,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 2}",1
753,False,"{'a': 0.2, 'e': 0.47077417846163544}",25,2,18.000816452912282,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
754,False,"{'a': 0.2, 'e': 0.4703034042831738}",25,6,-0.6256832904889378,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
755,False,"{'a': 0.2, 'e': 0.46983310087889063}",20,6,7.076457321461449,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
756,False,"{'a': 0.2, 'e': 0.46936326777801174}",20,6,-8.088048418656914,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
757,False,"{'a': 0.2, 'e': 0.4688939045102337}",20,0,-22.386529198404254,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
758,False,"{'a': 0.2, 'e': 0.4684250106057235}",25,0,13.172611674916977,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
759,False,"{'a': 0.2, 'e': 0.46795658559511777}",20,11,-39.417308091386474,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
760,False,"{'a': 0.2, 'e': 0.46748862900952265}",20,0,-36.924383050552684,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
761,False,"{'a': 0.2, 'e': 0.4670211403805131}",20,3,-4.363498767801913,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
762,False,"{'a': 0.2, 'e': 0.4665541192401326}",25,0,12.919497679287339,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
763,False,"{'a': 0.2, 'e': 0.4660875651208925}",20,0,20.237037244587682,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
764,False,"{'a': 0.2, 'e': 0.4656214775557716}",20,5,-32.69800343736352,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 0}",1
765,False,"{'a': 0.2, 'e': 0.46515585607821586}",20,11,3.6099921752616746,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.2, 'e': 0.46469070022213765}",30,16,-41.76890828232312,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 0}",1
767,False,"{'a': 0.2, 'e': 0.4642260095219155}",35,23,-9.39845451121158,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
768,False,"{'a': 0.2, 'e': 0.4637617835123936}",20,4,-50.678775298793724,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
769,False,"{'a': 0.2, 'e': 0.46329802172888124}",20,9,-27.012874535878133,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
770,False,"{'a': 0.2, 'e': 0.46283472370715234}",30,18,-20.142591417273948,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
771,False,"{'a': 0.2, 'e': 0.46237188898344517}",20,0,-60.50291402436237,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
772,False,"{'a': 0.2, 'e': 0.4619095170944617}",20,7,-94.65243195884511,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 2}",1
773,False,"{'a': 0.2, 'e': 0.46144760757736725}",20,2,12.321253467779798,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
774,False,"{'a': 0.2, 'e': 0.46098615996978987}",25,15,20.097775863982154,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.2, 'e': 0.46052517380982005}",25,2,-17.25413630263901,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 0}",1
776,False,"{'a': 0.2, 'e': 0.4600646486360102}",30,0,-22.41669251932215,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",0
777,False,"{'a': 0.2, 'e': 0.4596045839873742}",30,0,-90.1612703061753,"{0: 21, 1: 4, 2: 2, 3: 2, 4: 1}",0
778,False,"{'a': 0.2, 'e': 0.45914497940338683}",20,1,-40.997349943221316,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
779,False,"{'a': 0.2, 'e': 0.4586858344239834}",20,8,-12.08052237563221,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
780,False,"{'a': 0.2, 'e': 0.45822714858955943}",30,5,-13.429459066546391,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",1
781,False,"{'a': 0.2, 'e': 0.45776892144096987}",20,0,13.693522433209122,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
782,False,"{'a': 0.2, 'e': 0.4573111525195289}",25,7,-41.92730988319064,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
783,False,"{'a': 0.2, 'e': 0.4568538413670094}",25,6,-48.554388407637,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 0}",1
784,False,"{'a': 0.2, 'e': 0.4563969875256424}",20,0,6.053281298069103,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
785,False,"{'a': 0.2, 'e': 0.45594059053811675}",20,0,-46.720793942114554,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
786,False,"{'a': 0.2, 'e': 0.45548464994757865}",25,0,-19.318848342880916,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
787,False,"{'a': 0.2, 'e': 0.45502916529763104}",20,0,-25.142118648010065,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
788,False,"{'a': 0.2, 'e': 0.45457413613233344}",20,0,-20.684853101709344,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
789,False,"{'a': 0.2, 'e': 0.4541195619962011}",20,0,3.362035469548341,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
790,False,"{'a': 0.2, 'e': 0.4536654424342049}",20,2,-17.27678052107176,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
791,False,"{'a': 0.2, 'e': 0.45321177699177073}",30,10,-36.22001095026891,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
792,False,"{'a': 0.2, 'e': 0.452758565214779}",20,10,-1.1045844099724422,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
793,False,"{'a': 0.2, 'e': 0.4523058066495642}",25,0,-97.45351865766473,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
794,False,"{'a': 0.2, 'e': 0.45185350084291465}",25,5,-41.71659215883166,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",1
795,False,"{'a': 0.2, 'e': 0.4514016473420717}",20,0,1.8563694400915587,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
796,False,"{'a': 0.2, 'e': 0.45095024569472963}",20,10,-19.371127088836595,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
797,False,"{'a': 0.2, 'e': 0.4504992954490349}",25,11,-54.104948885294206,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
798,False,"{'a': 0.2, 'e': 0.45004879615358584}",25,0,-9.436283737832957,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
799,False,"{'a': 0.2, 'e': 0.44959874735743227}",30,17,13.842272638969003,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.2, 'e': 0.4491491486100748}",25,0,-61.27630685490104,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
801,False,"{'a': 0.2, 'e': 0.44869999946146477}",20,0,-42.087371918066324,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
802,False,"{'a': 0.2, 'e': 0.4482512994620033}",20,2,-0.5357888726759028,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
803,False,"{'a': 0.2, 'e': 0.4478030481625413}",25,0,-57.83339896186642,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
804,False,"{'a': 0.2, 'e': 0.44735524511437874}",20,0,-17.70384787008028,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
805,False,"{'a': 0.2, 'e': 0.4469078898692644}",25,0,-49.60571524094583,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
806,False,"{'a': 0.2, 'e': 0.4464609819793951}",30,12,-68.77611543287819,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
807,False,"{'a': 0.2, 'e': 0.44601452099741573}",35,15,-81.26067519016195,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
808,False,"{'a': 0.2, 'e': 0.4455685064764183}",20,13,-28.840672661902623,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
809,False,"{'a': 0.2, 'e': 0.4451229379699419}",20,3,-12.238319031071548,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
810,False,"{'a': 0.2, 'e': 0.44467781503197196}",20,0,-9.492506459544504,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
811,False,"{'a': 0.2, 'e': 0.44423313721693997}",20,6,-14.457764103897453,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
812,False,"{'a': 0.2, 'e': 0.44378890407972305}",25,12,-22.610481295479552,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
813,False,"{'a': 0.2, 'e': 0.44334511517564335}",20,6,7.427236841480493,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
814,False,"{'a': 0.2, 'e': 0.4429017700604677}",25,5,-48.81227830456535,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
815,False,"{'a': 0.2, 'e': 0.44245886829040726}",30,8,36.24427414363074,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.2, 'e': 0.44201640942211684}",20,14,9.004868965887654,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.2, 'e': 0.44157439301269474}",30,20,17.240357531121493,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.2, 'e': 0.44113281861968207}",25,0,-63.125318485137655,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
819,False,"{'a': 0.2, 'e': 0.4406916858010624}",35,13,-3.6961260120516592,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
820,False,"{'a': 0.2, 'e': 0.4402509941152613}",20,9,-4.83429281110239,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
821,False,"{'a': 0.2, 'e': 0.43981074312114604}",30,15,-19.462069546128703,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
822,False,"{'a': 0.2, 'e': 0.4393709323780249}",25,0,-93.01558162201957,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
823,False,"{'a': 0.2, 'e': 0.4389315614456469}",20,9,-5.719767860243118,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
824,False,"{'a': 0.2, 'e': 0.43849262988420123}",20,0,-15.351280569238138,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
825,False,"{'a': 0.2, 'e': 0.438054137254317}",30,10,-45.55287498520728,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",1
826,False,"{'a': 0.2, 'e': 0.4376160831170627}",25,9,-28.819422368080517,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
827,False,"{'a': 0.2, 'e': 0.43717846703394564}",20,7,-3.100134420680738,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
828,False,"{'a': 0.2, 'e': 0.4367412885669117}",25,0,-27.881753836341822,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
829,False,"{'a': 0.2, 'e': 0.4363045472783448}",30,11,-83.02409681119836,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 2}",1
830,False,"{'a': 0.2, 'e': 0.43586824273106645}",25,5,-28.812027816521788,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
831,False,"{'a': 0.2, 'e': 0.4354323744883354}",25,12,-13.391605433615076,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
832,False,"{'a': 0.2, 'e': 0.43499694211384704}",25,10,14.737560284168469,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
833,False,"{'a': 0.2, 'e': 0.4345619451717332}",20,8,-46.32645892838677,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
834,False,"{'a': 0.2, 'e': 0.43412738322656147}",30,2,-17.872825014851543,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 1}",1
835,False,"{'a': 0.2, 'e': 0.4336932558433349}",25,3,-33.81419896430945,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
836,False,"{'a': 0.2, 'e': 0.43325956258749154}",30,0,-69.6504339651025,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",1
837,False,"{'a': 0.2, 'e': 0.43282630302490405}",20,0,-2.7321586419786175,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
838,False,"{'a': 0.2, 'e': 0.43239347672187917}",25,11,-16.8072491915293,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
839,False,"{'a': 0.2, 'e': 0.4319610832451573}",20,7,-24.326175438329503,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
840,False,"{'a': 0.2, 'e': 0.43152912216191214}",20,0,-2.4362699461926636,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
841,False,"{'a': 0.2, 'e': 0.4310975930397502}",25,11,13.939701784187916,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.2, 'e': 0.43066649544671043}",25,11,-32.32017851905476,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
843,False,"{'a': 0.2, 'e': 0.4302358289512637}",20,12,-39.14059850910057,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
844,False,"{'a': 0.2, 'e': 0.4298055931223125}",25,0,32.90454072537795,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
845,False,"{'a': 0.2, 'e': 0.42937578752919014}",20,10,-13.789386126442274,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
846,False,"{'a': 0.2, 'e': 0.4289464117416609}",20,0,-98.0953616759539,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
847,False,"{'a': 0.2, 'e': 0.42851746532991924}",20,8,5.056719044448681,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.2, 'e': 0.42808894786458934}",25,18,13.4158645983846,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.2, 'e': 0.42766085891672473}",20,12,7.4796704543009405,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
850,False,"{'a': 0.2, 'e': 0.427233198057808}",25,17,3.8340847601278107,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
851,False,"{'a': 0.2, 'e': 0.4268059648597502}",20,14,-2.1146724445581375,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
852,False,"{'a': 0.2, 'e': 0.4263791588948904}",20,12,9.194837433083213,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.2, 'e': 0.42595277973599555}",20,16,7.794610009626537,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.2, 'e': 0.42552682695625954}",20,3,-50.17208740686933,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
855,False,"{'a': 0.2, 'e': 0.4251013001293033}",20,0,-38.93062000697901,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
856,False,"{'a': 0.2, 'e': 0.424676198829174}",20,9,7.61569476155371,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
857,False,"{'a': 0.2, 'e': 0.4242515226303448}",20,8,11.103143846447761,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
858,False,"{'a': 0.2, 'e': 0.42382727110771445}",20,11,-21.5800225417818,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
859,False,"{'a': 0.2, 'e': 0.4234034438366067}",20,12,-52.34180837703675,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
860,False,"{'a': 0.2, 'e': 0.4229800403927701}",30,13,-23.896366489919906,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
861,False,"{'a': 0.2, 'e': 0.42255706035237733}",20,16,5.9165838100950925,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.2, 'e': 0.42213450329202495}",25,16,5.523264111293157,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
863,False,"{'a': 0.2, 'e': 0.4217123687887329}",20,5,-42.24829582771235,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
864,False,"{'a': 0.2, 'e': 0.4212906564199442}",35,0,-40.66613567629298,"{0: 28, 1: 1, 2: 4, 3: 2, 4: 0}",0
865,False,"{'a': 0.2, 'e': 0.42086936576352424}",20,2,-16.918813188183968,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 0}",1
866,False,"{'a': 0.2, 'e': 0.4204484963977607}",20,10,-38.24969785988055,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
867,False,"{'a': 0.2, 'e': 0.42002804790136294}",25,0,-51.98870908414835,"{0: 20, 1: 1, 2: 1, 3: 3, 4: 0}",1
868,False,"{'a': 0.2, 'e': 0.4196080198534616}",20,14,-8.90138785784228,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
869,False,"{'a': 0.2, 'e': 0.4191884118336081}",30,0,-42.19469406023014,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
